idrss_entries,title,public_date,category,provider,number_of_articles
"29109","US HOT STOCKS: Walgreen, AmerisourceBergen, Cardinal Health","Tue Mar 19 11:22:33 EDT 2013","Business","Wall Street Journal","52"
"29129","Ryanair CEO Calls Boeing 787 Problems 'Regulatory Crap'","Tue Mar 19 10:48:00 EDT 2013","Business","CNBC.com","76"
"29130","Washington Post Will Begin Charging Internet Readers by Mid-2013","Mon Mar 18 15:08:39 EDT 2013","Business","Bloomberg","51"
"29131","Powell Station, Market Street reopen","Tue Mar 19 11:26:13 EDT 2013","Business","San Francisco Chronicle","11"
"29149","Lululemon Expects Shortage of Luon Pants","Tue Mar 19 11:38:58 EDT 2013","Business","ABC News","81"
"29150","UPDATE 1-US high court rules against publisher on copyright protections","Tue Mar 19 11:31:51 EDT 2013","Business","Reuters","21"
"29151","Bart: Powell Street station shut down after suspicious package is found","Tue Mar 19 11:12:59 EDT 2013","Business","San Jose Mercury News","11"
"29165","Walgreen Reaches Distribution Accord With AmerisourceBergen","Tue Mar 19 11:22:07 EDT 2013","Business","Bloomberg","55"
"29168","Ryanair lifts Boeing with $16 billion 737 order","Tue Mar 19 11:50:45 EDT 2013","Business","Reuters","77"
"29182","Lululemon Falls as Pants Shortage Cuts Forecast","Tue Mar 19 11:43:40 EDT 2013","Business","Businessweek","88"
"29184","Euro struggles to find its footing","Tue Mar 19 10:45:46 EDT 2013","Business","Emerging Money","-1"
"29206","German investor confidence rises unexpectedly","Tue Mar 19 08:32:24 EDT 2013","Business","Deutsche Welle","-1"
"29210","Cyprus aims to let small savers off bank tax; veto still likely","Tue Mar 19 11:53:34 EDT 2013","Business","Reuters","2,553"
"29211","UPDATE 4-Walgreen to take stake in AmerisourceBergen, drops Cardinal","Tue Mar 19 12:01:14 EDT 2013","Business","Reuters","60"
"29223","BART: Powell Street station shut down after suspicious package is found","Tue Mar 19 11:07:04 EDT 2013","Business","Contra Costa Times","12"
"29231","Starbucks to Buy Its First Coffee Farm","Tue Mar 19 11:09:46 EDT 2013","Business","The Daily meal","30"
"29232","Corn, Soybeans Advance as Wet Weather Hinders Fieldwork","Tue Mar 19 12:02:45 EDT 2013","Business","Bloomberg","41"
"29242","Cyprus looks to Russia for help","Tue Mar 19 12:22:30 EDT 2013","Business","Financial Times","2,524"
"29243","Global shares fall on continued Cyprus concerns","Tue Mar 19 12:23:32 EDT 2013","Business","Reuters","2,524"
"29250","Oil slides as traders watch Europe developments ahead of US crude supplies ...","Tue Mar 19 12:09:58 EDT 2013","Business","Washington Post","82"
"29260","Greenwich Billionaire's Deal With Hostess Approved","Tue Mar 19 12:13:12 EDT 2013","Business","NBC Connecticut","-1"
"29261","A victory for commerce? SCOTUS rules for student who bought texts abroad and ...","Tue Mar 19 11:51:29 EDT 2013","Business","ABA Journal","-1"
"29267","Ryanair says sees share buybacks, dividends after 2015","Tue Mar 19 12:21:52 EDT 2013","Business","Reuters","79"
"29268","Class-Action Suits Curbed as Court Backs Travelers Unit","Tue Mar 19 11:54:27 EDT 2013","Business","Bloomberg","30"
"29269","Sales of Twinkies, other Hostess brands approved by judge","Tue Mar 19 12:32:22 EDT 2013","Business","Washington Post","18"
"29270","Three Retailers Settle With FTC on Fur Labeling","Tue Mar 19 11:11:56 EDT 2013","Business","Wall Street Journal","7"
"29278","Retailers Agree to Settle FTC Charges They Marketed Real Fur Products as ...","Tue Mar 19 11:19:02 EDT 2013","Business","eNews Park Forest","7"
"29279","Hostess Judge Approves Asset Sales of Over $800 Million","Tue Mar 19 11:55:06 EDT 2013","Business","Bloomberg","18"
"29286","Sheer Pants Latest Setback for Lululemon","Tue Mar 19 12:09:40 EDT 2013","Business","Wall Street Journal","94"
"29287","Brent Oil Falls on Cyprus Bank Levy Debate","Tue Mar 19 12:40:56 EDT 2013","Business","Bloomberg","82"
"29288","Cardinal Health falls on Walgreen nonrenewal","Tue Mar 19 12:18:33 EDT 2013","Business","Businessweek","63"
"29321","Walgreen buys wholesaler stake, 2Q profit climbs","Tue Mar 19 12:40:00 EDT 2013","Business","The Associated Press","62"
"29322","As Lululemon recalls too-sheer black yoga pants, its stock sinks","Tue Mar 19 12:22:13 EDT 2013","Business","Los Angeles Times","94"
"29324","Euro falls across board for second day as Cyprus weighs","Tue Mar 19 12:54:20 EDT 2013","Business","Reuters","2,414"
"29327","GLOBAL MARKETS-Asian stocks, commodities in broad selloff on jitters over ...","Mon Mar 18 01:46:43 EDT 2013","Business","Reuters","240"
"29328","U.K. Air Force Flies 1 Million Euros to Troops in Cyprus","Tue Mar 19 12:29:48 EDT 2013","Business","Bloomberg","18"
"29329","Citi's $730-million settlement unlikely to be last big legal bill","Tue Mar 19 12:48:12 EDT 2013","Business","Los Angeles Times","37"
"29347","Examiner to restructure, launch magazine","Tue Mar 19 12:51:34 EDT 2013","Business","Washington Post","9"
"29348","Euro at 3-month lows against dollar as Cyprus worries weigh","Tue Mar 19 04:45:31 EDT 2013","Business","Economic Times","233"
"29349","MoD flies emergency cash to Cyprus for British personnel","Tue Mar 19 12:28:39 EDT 2013","Business","BBC News","21"
"29350","Power, cooling restored at Japanese nuclear plant","Tue Mar 19 12:52:10 EDT 2013","Business","Houston Chronicle","138"
"29353","Euro Falls Most in 14 Months as Cyprus Turmoil Adds Debt Concern","Mon Mar 18 16:25:38 EDT 2013","Business","San Francisco Chronicle","233"
"29356","Examiner to cease daily print publication; weekly magazine planned","Tue Mar 19 12:51:34 EDT 2013","Business","Washington Post","9"
"29373","Neiman Marcus settles charges it sold real fur labeled 'faux'","Tue Mar 19 13:03:52 EDT 2013","Business","Los Angeles Times","8"
"29382","America's infrastructure is finally getting a bit better","Tue Mar 19 12:56:03 EDT 2013","Business","CNNMoney","23"
"29383","Stocks Dip as Cyprus Worries Flare Up","Tue Mar 19 12:34:59 EDT 2013","Business","Fox Business","115"
"29384","Walgreen Drops Cardinal Health for AmerisourceBergen Partnership","Tue Mar 19 13:12:11 EDT 2013","Business","Businessweek","61"
"29397","EA CEO steps down, stock tanks","Tue Mar 19 13:12:03 EDT 2013","Business","CNNMoney","185"
"29407","Boeing Secures $15.6 Billion Order From Ryanair","Tue Mar 19 12:59:00 EDT 2013","Business","New York Times","84"
"29408","Getting past America's bad case of retirement blues","Tue Mar 19 13:01:42 EDT 2013","Business","Reuters","29"
"29409","Walgreen switches to AmerisourceBergen as drug supplier","Tue Mar 19 13:10:34 EDT 2013","Business","Chicago Tribune","59"
"29421","EBay goes after Amazon with fee changes for sellers","Tue Mar 19 12:56:03 EDT 2013","Business","Reuters","19"
"29422","Fannie May Pops on Possible DTA Recapture","Tue Mar 19 12:45:51 EDT 2013","Business","TheStreet.com","29"
"29436","Cyprus lawmakers reject bailout plan that would make savers pay","Tue Mar 19 13:06:58 EDT 2013","Business","Washington Post","2,557"
"29442","EBay Simplifies Listing Fees for Sellers","Tue Mar 19 13:20:09 EDT 2013","Business","Wall Street Journal","19"
"29443","CFM gets $3.7B engine order from Ryanair","Tue Mar 19 13:47:45 EDT 2013","Business","Business Courier of Cincinnati","88"
"29457","Cyprus And The Bid For Bonds","Mon Mar 18 07:37:21 EDT 2013","Business","Seeking Alpha","-1"
"29463","Market rebounds, but retirement confidence doesn't","Tue Mar 19 13:42:00 EDT 2013","Business","The Associated Press","30"
"29464","Red-faced Lululemon recalls too-sheer yoga pants","Tue Mar 19 14:00:00 EDT 2013","Business","AFP","112"
"29468","Gasoline Futures Slide as Weaker Brent Reduces Import Prices","Tue Mar 19 10:17:11 EDT 2013","Business","Bloomberg","-1"
"29477","Oil prices slide on Cyprus bailout strains","Tue Mar 19 14:23:39 EDT 2013","Business","Trading Room","-1"
"29491","Neiman Marcus, 2 other retailers, agree to settle charges that they marketed real ...","Tue Mar 19 12:31:42 EDT 2013","Business","Washington Post","11"
"29492","Stocks turn lower, giving up early gains","Tue Mar 19 12:03:18 EDT 2013","Business","USA TODAY","95"
"29496","Implications of Europe's Stumble in Cyprus","Tue Mar 19 12:55:24 EDT 2013","Business","Huffington Post","95"
"29499","Cyprus votes to reject bailout plan that would make savers pay","Tue Mar 19 14:54:33 EDT 2013","Business","Washington Post","2,555"
"29513","Cyprus lawmakers reject bank tax; bailout in disarray","Tue Mar 19 14:58:51 EDT 2013","Business","Reuters","2,566"
"29527","See-through yoga pants give Lululemon customers, investors pause","Tue Mar 19 14:57:21 EDT 2013","Business","Washington Post","120"
"29528","Senators question American-US Airways merger","Tue Mar 19 14:56:46 EDT 2013","Business","USA TODAY (blog)","37"
"29531","US housing starts rise, permits at 4 ½-year high","Tue Mar 19 15:10:44 EDT 2013","Business","Businessweek","84"
"29539","Cyprus Parliament Rejects Bank Deposit Tax","Tue Mar 19 15:06:50 EDT 2013","Business","Wall Street Journal","2,550"
"29540","The Alpo Generation","Tue Mar 19 15:03:27 EDT 2013","Business","The Seattle Times (blog)","28"
"29556","Ryanair makes massive order for 175 Boeing 737s","Tue Mar 19 07:25:00 EDT 2013","Business","AFP","91"
"29557","High Tide: From Cyprus Bailout Latest to Al Qaeda's Cybercrime Capability","Mon Mar 18 21:09:41 EDT 2013","Business","Wall Street Journal (blog)","51"
"29558","Walgreen's AmerisourceBergen Play Creates World's Largest Drug Buyer","Tue Mar 19 15:07:25 EDT 2013","Business","Forbes","60"
"29559","US infrastructure: now 5% less shoddy","Tue Mar 19 15:15:15 EDT 2013","Business","Washington Post (blog)","25"
"29560","More than Half of Americans Have Less than $25K for Retirement—What Should ...","Tue Mar 19 15:09:56 EDT 2013","Business","Fox Business","32"
"29576","No strategy shift ahead for ARM, incoming CEO says","Tue Mar 19 15:05:37 EDT 2013","Business","CNET","63"
"29577","Feds Probing Microsoft Over Foreign Bribery Charges","Tue Mar 19 15:12:19 EDT 2013","Business","PC Magazine","53"
"29578","Boeing Gets Order Worth $15.6 Billion From Ryanair","Tue Mar 19 15:13:01 EDT 2013","Business","Motley Fool","91"
"29598","Microsoft Responding to Report Says Allegations Taken Seriously","Tue Mar 19 15:17:43 EDT 2013","Business","Bloomberg","58"
"29599","Judge approves sale of Twinkies, other Hostess lines","Tue Mar 19 15:11:40 EDT 2013","Business","York Daily Record","-1"
"29600","Florida Financier Charged With Using Facebook's Pre-IPO Frenzy To Swindle ...","Tue Mar 19 15:18:05 EDT 2013","Business","Forbes","10"
"29601","UPDATE 6-Ryanair lifts Boeing with $16 bln 737 order","Tue Mar 19 15:13:57 EDT 2013","Business","Reuters","93"
"29602","Cyprus Rejects Bank Deposit Tax, Scuttling Bailout Deal","Tue Mar 19 15:06:19 EDT 2013","Business","New York Times","2,454"
"29603","Arm chief executive East to retire","Tue Mar 19 15:15:18 EDT 2013","Business","Financial Times","64"
"29612","Former Candidate for Governor Charged in Facebook Scam","Tue Mar 19 15:17:54 EDT 2013","Business","Bloomberg","10"
"29613","Judge OKs Hostess's Twinkies, Ding Dongs sale","Tue Mar 19 15:16:33 EDT 2013","Business","Reuters","32"
"29627","Senate panel hears debate on American and US Airways merger","Tue Mar 19 15:25:19 EDT 2013","Business","Los Angeles Times","40"
"29628","Japan's Nikkei gains 2 pct on exporters, recovering from Cyprus blow","Tue Mar 19 02:16:44 EDT 2013","Business","Reuters","179"
"29629","UPDATE 5-Walgreen to buy stake in AmerisourceBergen, Cardinal loses out","Tue Mar 19 15:27:24 EDT 2013","Business","Reuters","61"
"29640","Lululemon stock drops as yoga pants expose problems","Tue Mar 19 15:31:49 EDT 2013","Business","Reuters","138"
"29641","FOREX-Euro nurses losses as Cyprus remains a thorn","Mon Mar 18 20:10:52 EDT 2013","Business","Reuters","163"
"29653","MEPs welcome new agreement on eurozone banking supervision","Tue Mar 19 15:04:43 EDT 2013","Business","BBC News","46"
"29654","Lululemon's Recall of See Through Pants Could be a Big Sales Opportunity","Tue Mar 19 15:26:25 EDT 2013","Business","Forbes","138"
"29655","Euro hits fresh three-month low vs dollar, yen up","Tue Mar 19 12:13:08 EDT 2013","Business","Reuters UK","163"
"29656","Cyprus's High-Stakes ECB Gamble","Tue Mar 19 15:16:38 EDT 2013","Business","Wall Street Journal","50"
"29663","Ryanair Weighs Boeing 737 Max After Record European Order","Tue Mar 19 15:05:59 EDT 2013","Business","Businessweek","95"
"29664","Cyprus Rejects Deposit Levy In Blow to European Bailout Plan","Tue Mar 19 15:37:21 EDT 2013","Business","Bloomberg","2,420"
"29670","Lululemon Falls as Pants Deemed Too Transparent","Tue Mar 19 15:42:58 EDT 2013","Business","Bloomberg","142"
"29679","Airline CEOs defend merger before Senate panel","Tue Mar 19 15:29:08 EDT 2013","Business","Wall Street Journal","41"
"29680","US Said to Look Into Microsoft Bribery Allegations","Tue Mar 19 15:36:23 EDT 2013","Business","New York Times","65"
"29681","Oil ends lower on Europe concerns after Cyprus rejects bill to tax bank accounts ...","Tue Mar 19 15:29:44 EDT 2013","Business","Washington Post","78"
"29692","Saving enough for retirement? Study finds lack of confidence persists, despite ...","Tue Mar 19 15:21:11 EDT 2013","Business","Washington Post","35"
"29693","Ex-Oregon governor candidate charged in Facebook IPO fraud","Tue Mar 19 15:42:11 EDT 2013","Business","Fox Business","14"
"29698","CANADA STOCKS-Bank, energy shares push TSX up despite Cyprus worry","Tue Mar 19 11:36:32 EDT 2013","Business","Reuters","104"
"29706","The Retirement Crisis Is Here For Millions-Income Inequality Now Set To Wreak ...","Tue Mar 19 15:46:50 EDT 2013","Business","Forbes","38"
"29707","David Doebler named president and GM of NBC 5 Chicago","Tue Mar 19 15:44:21 EDT 2013","Business","Chicago Tribune","4"
"29715","Lawmakers worry about fare hikes at airline merger hearing","Tue Mar 19 15:41:07 EDT 2013","Business","Fox Business","42"
"29716","As Dell's Deadline For Rival Offers Nears, Blackstone May Enter Fray, Drive Up ...","Tue Mar 19 15:50:17 EDT 2013","Business","Forbes","28"
"29726","Retailers Settle with FTC Over Fur Mislabelling","Tue Mar 19 15:07:50 EDT 2013","Business","Business Review USA","11"
"29727","Cyprus rejects bailout plan that would make savers pay, raising anxiety in euro ...","Tue Mar 19 15:56:02 EDT 2013","Business","Washington Post","2,586"
"29734","DELL: Take the Money, Says Sterne Agee; Higher Bid Possible, Says Topeka","Tue Mar 19 15:06:16 EDT 2013","Business","Barron's (blog)","28"
"29748","After Cyprus vote, ECB says ready to offer liquidity within rules","Tue Mar 19 16:01:25 EDT 2013","Business","Reuters","68"
"29791","Florida businessman accused of exploiting excitement over Facebook to defraud ...","Tue Mar 19 15:30:29 EDT 2013","Business","Washington Post","16"
"29807","Shares end lower on Cyprus concerns, euro falls","Tue Mar 19 16:27:15 EDT 2013","Business","Reuters","365"
"29808","Americans more downbeat than ever about retirement, study says","Tue Mar 19 16:21:34 EDT 2013","Business","Los Angeles Times","40"
"29819","Drake's cakes being sold to Little Debbie maker","Tue Mar 19 12:48:17 EDT 2013","Business","Torrington Register Citizen","41"
"29820","Report: Bribery Probe Targets Microsoft Partners","Tue Mar 19 16:28:28 EDT 2013","Business","ABC News","79"
"29831","Wall Street Is Uneven After Cyprus","Tue Mar 19 16:07:38 EDT 2013","Business","New York Times","143"
"29832","Adobe profit falls, but results beat Street","Tue Mar 19 16:13:37 EDT 2013","Business","MarketWatch","26"
"29833","American Airlines defends $20-million severance pay to CEO","Tue Mar 19 16:32:36 EDT 2013","Business","Los Angeles Times","45"
"29841","The Key to Retirement: Spend Less, Save More","Tue Mar 19 15:46:54 EDT 2013","Business","Wall Street Journal (blog)","41"
"29842","Adobe Announces Earnings","Tue Mar 19 16:32:04 EDT 2013","Business","Forbes","26"
"29848","GLOBAL MARKETS-Shares end lower on Cyprus concerns, euro falls","Tue Mar 19 16:26:43 EDT 2013","Business","Reuters","402"
"29857","Euro falls to near 4-month low on Cyprus uncertainty","Tue Mar 19 16:47:43 EDT 2013","Business","Reuters","395"
"29858","Adobe shares rise on quarterly results","Tue Mar 19 16:41:17 EDT 2013","Business","MarketWatch","29"
"29859","Eurozone showdown? Cyprus rejects tax on bank deposits","Tue Mar 19 16:47:32 EDT 2013","Business","USA TODAY","2,298"
"29865","Blackstone may make offer for Dell","Tue Mar 19 16:24:24 EDT 2013","Business","FierceFinance","29"
"29866","News Summary: Ryanair orders 175 Boeing 737s","Tue Mar 19 15:54:03 EDT 2013","Business","San Francisco Chronicle","101"
"29873","When Fake Fur is Contaminated by Real Fur","Tue Mar 19 16:46:20 EDT 2013","Business","Wall Street Journal (blog)","16"
"29881","S&P 500 ends down, but off day's low after Cyprus vote","Tue Mar 19 16:53:12 EDT 2013","Business","Reuters","145"
"29886","Neiman Marcus settles with US FTC for selling real fur as fake","Tue Mar 19 16:46:46 EDT 2013","Business","Chicago Tribune","15"
